  0.25681316E+01 -0.18427926E+01
  0.25795821E+01 -0.18426497E+01
  0.25910325E+01 -0.18424784E+01
  0.26024830E+01 -0.18422851E+01
  0.26139334E+01 -0.18420848E+01
  0.26253839E+01 -0.18418978E+01
  0.26368344E+01 -0.18417486E+01
  0.26482848E+01 -0.18416649E+01
  0.26597353E+01 -0.18416771E+01
  0.26711858E+01 -0.18418193E+01
  0.26826362E+01 -0.18421291E+01
  0.26940867E+01 -0.18426446E+01
  0.27055371E+01 -0.18433985E+01
  0.27169876E+01 -0.18444311E+01
  0.27284381E+01 -0.18459014E+01
  0.27398885E+01 -0.18487952E+01
  0.27513390E+01 -0.18562811E+01
  0.27627894E+01 -0.18661412E+01
  0.27742399E+01 -0.18755306E+01
  0.27856904E+01 -0.18838085E+01
  0.27971408E+01 -0.18907433E+01
  0.28085913E+01 -0.18962255E+01
  0.28200418E+01 -0.19002282E+01
  0.28314922E+01 -0.19028073E+01
  0.28429427E+01 -0.19041129E+01
  0.28543931E+01 -0.19043979E+01
  0.28658436E+01 -0.19040074E+01
  0.28772941E+01 -0.19033262E+01
  0.28887445E+01 -0.19026865E+01
  0.29001950E+01 -0.19022855E+01
  0.29116455E+01 -0.19021707E+01
  0.29230959E+01 -0.19022859E+01
  0.29345464E+01 -0.19025306E+01
  0.29459968E+01 -0.19027988E+01
  0.29574473E+01 -0.19029972E+01
  0.29688978E+01 -0.19030492E+01
  0.29803482E+01 -0.19028954E+01
  0.29917987E+01 -0.19024915E+01
  0.30032492E+01 -0.19018063E+01
  0.30146996E+01 -0.19008202E+01
  0.30261501E+01 -0.18995242E+01
  0.30376005E+01 -0.18979185E+01
  0.30490510E+01 -0.18960123E+01
  0.30605015E+01 -0.18938229E+01
  
  0.00000000E+00 -0.18329945E+01
  0.11387322E-01 -0.18369096E+01
  0.22774645E-01 -0.18401495E+01
  0.34161967E-01 -0.18426899E+01
  0.45549290E-01 -0.18445058E+01
  0.56936612E-01 -0.18455790E+01
  0.68323934E-01 -0.18459078E+01
  0.79711257E-01 -0.18455156E+01
  0.91098579E-01 -0.18444539E+01
  0.10248590E+00 -0.18427988E+01
  0.11387322E+00 -0.18406432E+01
  0.12526055E+00 -0.18380871E+01
  0.13664787E+00 -0.18352299E+01
  0.14803519E+00 -0.18321643E+01
  0.15942251E+00 -0.18289727E+01
  0.17080984E+00 -0.18257246E+01
  0.18219716E+00 -0.18224757E+01
  0.19358448E+00 -0.18192673E+01
  0.20497180E+00 -0.18161278E+01
  0.21635913E+00 -0.18130737E+01
  0.22774645E+00 -0.18101119E+01
  0.23913377E+00 -0.18072419E+01
  0.25052109E+00 -0.18044579E+01
  0.26190842E+00 -0.18017509E+01
  0.27329574E+00 -0.17991102E+01
  0.28468306E+00 -0.17965245E+01
  0.29607038E+00 -0.17939835E+01
  0.30745770E+00 -0.17914779E+01
  0.31884503E+00 -0.17890006E+01
  0.33023235E+00 -0.17865469E+01
  0.34161967E+00 -0.17841149E+01
  0.35300699E+00 -0.17817059E+01
  0.36439432E+00 -0.17793243E+01
  0.37578164E+00 -0.17769779E+01
  0.38716896E+00 -0.17746780E+01
  0.39855628E+00 -0.17724385E+01
  0.40994361E+00 -0.17702759E+01
  0.42133093E+00 -0.17682077E+01
  0.43271825E+00 -0.17662500E+01
  0.44410557E+00 -0.17644145E+01
  0.45549290E+00 -0.17627012E+01
  0.46688022E+00 -0.17610858E+01
  0.47826754E+00 -0.17594899E+01
  0.48965486E+00 -0.17577085E+01
  0.50104219E+00 -0.17552666E+01
  0.51242951E+00 -0.17514959E+01
  0.52381683E+00 -0.17463795E+01
  0.53520415E+00 -0.17405761E+01
  0.54659148E+00 -0.17345900E+01
  0.55797880E+00 -0.17286824E+01
  0.56936612E+00 -0.17230082E+01
  0.58075344E+00 -0.17176912E+01
  0.59214076E+00 -0.17128626E+01
  0.60352809E+00 -0.17086859E+01
  0.61491541E+00 -0.17053662E+01
  0.62630273E+00 -0.17031014E+01
  0.63769005E+00 -0.17019530E+01
  0.64907738E+00 -0.17017616E+01
  0.66046470E+00 -0.17022416E+01
  0.67185202E+00 -0.17031267E+01
  0.68323934E+00 -0.17042244E+01
  0.69462667E+00 -0.17054066E+01
  0.70601399E+00 -0.17065879E+01
  0.71740131E+00 -0.17077085E+01
  0.72878863E+00 -0.17087242E+01
  0.74017596E+00 -0.17095992E+01
  0.75156328E+00 -0.17103016E+01
  0.76295060E+00 -0.17107999E+01
  0.77433792E+00 -0.17110586E+01
  0.78572525E+00 -0.17110350E+01
  0.79711257E+00 -0.17106760E+01
  0.80849989E+00 -0.17099185E+01
  0.81988721E+00 -0.17086977E+01
  0.83127454E+00 -0.17069662E+01
  0.84266186E+00 -0.17047177E+01
  0.85404918E+00 -0.17019971E+01
  0.86543650E+00 -0.16988885E+01
  0.87682383E+00 -0.16954939E+01
  0.88821115E+00 -0.16919178E+01
  0.89959847E+00 -0.16882613E+01
