  0.13799573E+00  0.96244014E+01
  0.14949538E+00  0.96123568E+01
  0.16099502E+00  0.95994152E+01
  0.17249467E+00  0.95855876E+01
  0.18399431E+00  0.95708826E+01
  0.19549396E+00  0.95553032E+01
  0.20699360E+00  0.95388411E+01
  0.21849325E+00  0.95214625E+01
  0.22999289E+00  0.95030689E+01
  0.24149253E+00  0.94833633E+01
  0.25299218E+00  0.94612108E+01
  0.26449182E+00  0.94300856E+01
  0.27599147E+00  0.93708383E+01
  0.28749111E+00  0.92955524E+01
  0.29899076E+00  0.92174233E+01
  0.31049040E+00  0.91388324E+01
  0.32199005E+00  0.90603911E+01
  0.33348969E+00  0.89823448E+01
  0.34498934E+00  0.89048179E+01
  0.35648898E+00  0.88278794E+01
  0.36798862E+00  0.87515671E+01
  0.37948827E+00  0.86758985E+01
  0.39098791E+00  0.86008785E+01
  0.40248756E+00  0.85265043E+01
  0.41398720E+00  0.84527689E+01
  0.42548685E+00  0.83796642E+01
  0.43698649E+00  0.83071831E+01
  0.44848614E+00  0.82353207E+01
  0.45998578E+00  0.81640755E+01
  0.47148543E+00  0.80934496E+01
  0.48298507E+00  0.80234493E+01
  0.49448471E+00  0.79540851E+01
  0.50598436E+00  0.78853714E+01
  0.51748400E+00  0.78173261E+01
  0.52898365E+00  0.77499710E+01
  0.54048329E+00  0.76833309E+01
  0.55198294E+00  0.76174338E+01
  0.56348258E+00  0.75523104E+01
  0.57498223E+00  0.74879941E+01
  0.58648187E+00  0.74245207E+01
  0.59798151E+00  0.73619284E+01
  0.60948116E+00  0.73002575E+01
  0.62098080E+00  0.72395509E+01
  0.63248045E+00  0.71798536E+01
  0.64398009E+00  0.71212131E+01
  0.65547974E+00  0.70636795E+01
  0.66697938E+00  0.70073056E+01
  0.67847903E+00  0.69521472E+01
  0.68997867E+00  0.68982638E+01
  0.70147832E+00  0.68457184E+01
  0.71297796E+00  0.67945785E+01
  0.72447760E+00  0.67449164E+01
  0.73597725E+00  0.66968103E+01
  0.74747689E+00  0.66503445E+01
  0.75897654E+00  0.66056106E+01
  0.77047618E+00  0.65627081E+01
  0.78197583E+00  0.65217456E+01
  0.79347547E+00  0.64828413E+01
  0.80497512E+00  0.64461233E+01
  0.81647476E+00  0.64117300E+01
  0.82797440E+00  0.63798094E+01
  0.83947405E+00  0.63505169E+01
  0.85097369E+00  0.63240125E+01
  0.86247334E+00  0.63004556E+01
  0.87397298E+00  0.62799972E+01
  0.88547263E+00  0.62627699E+01
  0.89697227E+00  0.62488765E+01
  0.90847192E+00  0.62383759E+01
  0.91997156E+00  0.62312708E+01
  0.93147121E+00  0.62274976E+01
  0.94297085E+00  0.62269199E+01
  0.95447049E+00  0.62293290E+01
  0.96597014E+00  0.62344500E+01
  0.97746978E+00  0.62419527E+01
